run_id,missing_rate,prompt_style,trial,model,cleaning_action_sales_gbp,total_features_created,has_lag_52,top_feature_ranked,downstream_rmse,proposed_features_list,top_3_features_list,status
285,0.22,baseline,5,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,2193.51,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'lag_4']",success
286,0.22,baseline,6,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1722.26,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
287,0.22,baseline,7,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,2198.2,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_4', 'lag_1']",success
288,0.22,baseline,8,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1842.81,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_13_mean', 'rolling_4_mean']",success
289,0.22,baseline,9,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1555.62,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
290,0.22,baseline,10,openai/gpt-4o-mini,drop_rows,15.0,True,lag_4,1680.22,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_4', 'rolling_4_mean', 'lag_1']",success
291,0.22,verbose,1,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1730.33,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
292,0.22,verbose,2,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,2078.07,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
293,0.22,verbose,3,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1507.91,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
294,0.22,verbose,4,openai/gpt-4o-mini,,,,,,,,failed: Unterminated string starting at: line 13 column 3 (char 630)
295,0.22,verbose,5,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,2193.51,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'lag_4']",success
296,0.22,verbose,6,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1722.26,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
297,0.22,verbose,7,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,2198.2,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_4', 'lag_1']",success
298,0.22,verbose,8,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1842.81,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_13_mean', 'rolling_4_mean']",success
299,0.22,verbose,9,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1555.62,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
300,0.22,verbose,10,openai/gpt-4o-mini,drop_rows,15.0,True,lag_4,1680.22,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_4', 'rolling_4_mean', 'lag_1']",success
301,0.22,concise,1,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1730.33,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
302,0.22,concise,2,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,2078.07,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
303,0.22,concise,3,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1507.91,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
304,0.22,concise,4,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1526.84,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
305,0.22,concise,5,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,2193.51,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'lag_4']",success
306,0.22,concise,6,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1722.26,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
307,0.22,concise,7,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,2198.2,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_4', 'lag_1']",success
308,0.22,concise,8,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1842.81,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_13_mean', 'rolling_4_mean']",success
309,0.22,concise,9,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1555.62,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
310,0.22,concise,10,openai/gpt-4o-mini,drop_rows,15.0,True,lag_4,1680.22,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_4', 'rolling_4_mean', 'lag_1']",success
311,0.22,reordered,1,openai/gpt-4o-mini,drop_rows,14.0,False,lag_1,820.72,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'lag_4']",success
312,0.22,reordered,2,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,2078.07,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
313,0.22,reordered,3,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1507.91,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
314,0.22,reordered,4,openai/gpt-4o-mini,drop_rows,14.0,False,lag_1,714.69,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'category_Electronics']",success
315,0.22,reordered,5,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,2193.51,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'lag_4']",success
316,0.22,reordered,6,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1722.26,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
317,0.22,reordered,7,openai/gpt-4o-mini,drop_rows,14.0,False,lag_1,807.36,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'category_Electronics']",success
318,0.22,reordered,8,openai/gpt-4o-mini,drop_rows,14.0,False,lag_1,680.13,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'category_Electronics']",success
319,0.22,reordered,9,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1555.62,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
320,0.22,reordered,10,openai/gpt-4o-mini,drop_rows,14.0,False,lag_1,907.77,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'category_Electronics']",success
321,0.25,baseline,1,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1648.37,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
322,0.25,baseline,2,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,2164.89,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
323,0.25,baseline,3,openai/gpt-4o-mini,drop_rows,15.0,True,category_Food,1654.28,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['category_Food', 'rolling_13_mean', 'rolling_4_mean']",success
324,0.25,baseline,4,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1541.51,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'lag_4', 'rolling_4_mean']",success
325,0.25,baseline,5,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,2304.88,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
326,0.25,baseline,6,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1692.95,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
327,0.25,baseline,7,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1594.23,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
328,0.25,baseline,8,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1696.72,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_13_mean', 'rolling_4_mean']",success
329,0.25,baseline,9,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_13_mean,1527.76,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_13_mean', 'rolling_4_mean', 'lag_4']",success
330,0.25,baseline,10,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1872.91,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'lag_4']",success
331,0.25,verbose,1,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1648.37,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
332,0.25,verbose,2,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,2164.89,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
333,0.25,verbose,3,openai/gpt-4o-mini,drop_rows,15.0,True,category_Food,1654.28,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['category_Food', 'rolling_13_mean', 'rolling_4_mean']",success
334,0.25,verbose,4,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1541.51,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'lag_4', 'rolling_4_mean']",success
335,0.25,verbose,5,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,2304.88,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
336,0.25,verbose,6,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1692.95,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
337,0.25,verbose,7,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1594.23,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
338,0.25,verbose,8,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1696.72,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_13_mean', 'rolling_4_mean']",success
339,0.25,verbose,9,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_13_mean,1527.76,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_13_mean', 'rolling_4_mean', 'lag_4']",success
340,0.25,verbose,10,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1872.91,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'lag_4']",success
341,0.25,concise,1,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1648.37,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
342,0.25,concise,2,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,2164.89,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
343,0.25,concise,3,openai/gpt-4o-mini,drop_rows,15.0,True,category_Food,1654.28,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['category_Food', 'rolling_13_mean', 'rolling_4_mean']",success
344,0.25,concise,4,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1541.51,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'lag_4', 'rolling_4_mean']",success
345,0.25,concise,5,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,2304.88,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
346,0.25,concise,6,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1692.95,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_4_mean', 'rolling_13_mean']",success
347,0.25,concise,7,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1594.23,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
348,0.25,concise,8,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1696.72,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'rolling_13_mean', 'rolling_4_mean']",success
349,0.25,concise,9,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_13_mean,1527.76,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_13_mean', 'rolling_4_mean', 'lag_4']",success
350,0.25,concise,10,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1872.91,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'lag_4']",success
351,0.25,reordered,1,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,1648.37,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
352,0.25,reordered,2,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,2164.89,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'lag_1', 'rolling_13_mean']",success
353,0.25,reordered,3,openai/gpt-4o-mini,drop_rows,15.0,True,category_Food,1654.28,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['category_Food', 'rolling_13_mean', 'rolling_4_mean']",success
354,0.25,reordered,4,openai/gpt-4o-mini,drop_rows,15.0,True,lag_1,1541.51,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['lag_1', 'lag_4', 'rolling_4_mean']",success
355,0.25,reordered,5,openai/gpt-4o-mini,drop_rows,15.0,True,rolling_4_mean,2304.88,"['units_sold', 'promotions_active', 'store_count', 'week_of_year', 'month', 'quarter', 'category_Electronics', 'category_Food', 'category_Home & Garden', 'category_Sports', 'lag_1', 'lag_4', 'lag_52', 'rolling_4_mean', 'rolling_13_mean']","['rolling_4_mean', 'rolling_13_mean', 'lag_1']",success
